id,y,longitude,latitude,z,nn0,nn1,nn2,nn3,nn4,nn5,nn6,nn7,nn8,nn9,nn10,nn11,nn12,nn13,nn14,nn15,nn16,nn17,nn18,nn19,nn20,nn21,nn22,nn23,nn24,nn25,nn26,nn27,nn28,nn29
306,0.184488369,32.5,77.5,0.482369466,-0.031338177,0.426145806,-0.031443538,0.42565341,-0.222737797,0.692153286,0.184268636,0.184425928,0.692452568,0.692992197,-0.221997482,-0.2228485,-0.03131935,0.985278268,0.425177709,-0.387652238,0.425705032,-0.38799116,0.984922636,-0.032140779,-0.52754849,0.184296917,0.184225159,1.302745708,0.985266638,0.985125261,-0.387572856,-0.387123567,0.69202713,-0.52734481
307,-0.031338177,37.5,77.5,0.992943637,-0.222737797,0.184268636,-0.2228485,0.184488369,-0.032140779,-0.38799116,-0.031443538,0.426145806,-0.387572856,0.425177709,0.42565341,-0.387652238,-0.52754849,-0.52719385,0.184296917,-0.221997482,-0.222401659,0.692153286,0.184425928,0.692992197,-0.03131935,-0.641661949,0.984922636,-0.03126762,-0.52734481,0.69202713,0.692452568,-0.52736727,0.425477967,-0.387123567
308,-0.2228485,42.5,77.5,-1.246395498,-0.387572856,-0.032140779,-0.38799116,-0.031338177,-0.222737797,-0.222401659,-0.52719385,0.184268636,0.184296917,0.184488369,-0.52736727,-0.52754849,-0.031443538,0.425177709,-0.387210581,-0.387652238,-0.641661949,-0.64201551,-0.03126762,0.426145806,-0.222029996,-0.221997482,0.692992197,-0.730365011,0.42565341,0.425477967,-0.642042681,-0.641364078,0.69202713,-0.52734481
309,-0.387572856,47.5,77.5,-0.033487525,-0.222401659,-0.52719385,-0.2228485,-0.52736727,-0.032140779,-0.64201551,-0.387210581,-0.38799116,-0.031338177,-0.641661949,-0.03126762,-0.642042681,-0.527541044,-0.730421627,-0.222029996,0.184268636,0.184296917,-0.730365011,-0.52754849,-0.222737797,-0.794151893,-0.387652238,0.425177709,-0.387931784,0.184426439,-0.731060561,0.184488369,-0.731077775,-0.031443538,0.425477967
310,-0.52736727,52.5,77.5,-0.070962181,-0.387572856,-0.387210581,-0.642042681,-0.64201551,-0.222401659,-0.52719385,-0.527541044,-0.730421627,-0.731077775,-0.730365011,-0.222029996,-0.2228485,-0.387931784,-0.794544136,-0.794151893,-0.641661949,-0.03126762,-0.642047504,-0.38799116,-0.032140779,0.184296917,-0.832216049,-0.526991323,-0.52754849,-0.794474913,-0.031256497,-0.031338177,-0.794627253,-0.730563551,-0.222737797
311,-0.642042681,57.5,77.5,-0.758920654,-0.731077775,-0.527541044,-0.730421627,-0.52736727,-0.64201551,-0.794544136,-0.387210581,-0.642047504,-0.794474913,-0.387572856,-0.387931784,-0.794151893,-0.730563551,-0.52719385,-0.526991323,-0.222029996,-0.222401659,-0.730365011,-0.831888425,-0.832216049,-0.844789974,-0.641661949,-0.642082037,-0.03126762,-0.2228485,-0.222321802,-0.832270806,-0.832014293,-0.031256497,-0.845476035
312,-0.731077775,62.5,77.5,-1.034359361,-0.794474913,-0.642042681,-0.642047504,-0.794544136,-0.730421627,-0.527541044,-0.730563551,-0.831888425,-0.526991323,-0.832014293,-0.52736727,-0.832216049,-0.845065298,-0.793750627,-0.387210581,-0.844789974,-0.794151893,-0.642082037,-0.64201551,-0.387931784,-0.222029996,-0.730863531,-0.832492042,-0.730365011,-0.845476035,-0.387075261,-0.387572856,-0.845208127,-0.832270806,-0.832199726
313,-0.794474913,67.5,77.5,-0.630731954,-0.730563551,-0.831888425,-0.731077775,-0.832014293,-0.845065298,-0.794544136,-0.793750627,-0.642047504,-0.845208127,-0.642042681,-0.844789974,-0.642082037,-0.526991323,-0.527541044,-0.832492042,-0.832333031,-0.832529236,-0.832216049,-0.730863531,-0.730421627,-0.793684081,-0.794151893,-0.387931784,-0.793703767,-0.832199726,-0.527838124,-0.832654948,-0.52736727,-0.641188574,-0.793685727
314,-0.832014293,72.5,77.5,0.58680772,-0.794474913,-0.845065298,-0.845208127,-0.793750627,-0.832333031,-0.832529236,-0.730563551,-0.831888425,-0.832654948,-0.731077775,-0.832492042,-0.730863531,-0.642047504,-0.794259283,-0.844789974,-0.793703767,-0.845502297,-0.642082037,-0.793684081,-0.794544136,-0.526991323,-0.832216049,-0.83244114,-0.730410527,-0.641188574,-0.793685727,-0.642042681,-0.794092474,-0.832199726,-0.527838124
315,-0.845208127,77.5,77.5,-0.416322656,-0.832014293,-0.832333031,-0.832654948,-0.832529236,-0.794259283,-0.845065298,-0.793750627,-0.845502297,-0.793684081,-0.794092474,-0.794474913,-0.793703767,-0.730563551,-0.730254855,-0.730863531,-0.832786376,-0.831888425,-0.832492042,-0.730410527,-0.83244114,-0.642174074,-0.844628009,-0.844789974,-0.642082037,-0.731121068,-0.731077649,-0.731077775,-0.73096465,-0.794528407,-0.794313886
316,-0.832654948,82.5,77.5,-0.78488781,-0.845208127,-0.845502297,-0.794259283,-0.794092474,-0.730254855,-0.832529236,-0.832333031,-0.832786376,-0.832014293,-0.83244114,-0.731121068,-0.730410527,-0.793684081,-0.845065298,-0.64164352,-0.642174074,-0.844628009,-0.793750627,-0.794528407,-0.793703767,-0.832441667,-0.52683203,-0.730863531,-0.832492042,-0.794474913,-0.642035055,-0.641253076,-0.794313886,-0.731077649,-0.730896576
317,-0.794092474,87.5,77.5,0.163416319,-0.832786376,-0.731121068,-0.832654948,-0.730254855,-0.794528407,-0.845502297,-0.794259283,-0.64164352,-0.641253076,-0.642174074,-0.845208127,-0.844628009,-0.730896576,-0.832441667,-0.83244114,-0.52683203,-0.527838742,-0.832529236,-0.832333031,-0.730410527,-0.793703767,-0.38708129,-0.793684081,-0.794683432,-0.832014293,-0.832750856,-0.527307573,-0.387988302,-0.844934742,-0.794313886
318,-0.731121068,92.5,77.5,-1.236714235,-0.794528407,-0.641253076,-0.794092474,-0.64164352,-0.730254855,-0.832786376,-0.527838742,-0.730896576,-0.832441667,-0.832654948,-0.52683203,-0.844628009,-0.794683432,-0.642174074,-0.845502297,-0.38708129,-0.794259283,-0.730410527,-0.83244114,-0.845208127,-0.844934742,-0.387988302,-0.831799106,-0.527307573,-0.832333031,-0.222556815,-0.832750856,-0.832529236,-0.642035055,-0.793703767
319,-0.641253076,97.5,77.5,1.045873776,-0.730896576,-0.731121068,-0.527838742,-0.794528407,-0.64164352,-0.794683432,-0.38708129,-0.794092474,-0.52683203,-0.832441667,-0.832786376,-0.730254855,-0.642174074,-0.844628009,-0.222556815,-0.832654948,-0.831799106,-0.794259283,-0.844934742,-0.845502297,-0.387988302,-0.527307573,-0.83244114,-0.730410527,-0.832750856,-0.845208127,-0.032175097,-0.844594825,-0.832333031,-0.832529236
320,2.407715258,2.5,82.5,-0.484595416,2.014135121,2.827267329,2.014037216,1.645891049,2.408267867,1.645566713,1.645913831,3.271636649,2.826827918,1.301949609,2.013825549,1.302475554,2.407715395,0.984510408,1.302845132,1.302455619,3.742506635,0.985203529,3.271570594,0.985125261,1.645084665,0.692828457,2.01387183,0.692717094,2.827515604,0.985278268,0.984445736,1.302745708,0.692953917,0.692452568
321,2.014135121,7.5,82.5,0.189128812,1.645566713,1.645891049,2.407715258,2.408267867,1.302475554,2.013825549,2.014037216,2.827267329,2.826827918,1.302455619,1.301949609,3.271636649,0.985125261,1.645913831,2.407715395,0.984510408,1.645084665,0.692828457,2.01387183,0.985278268,0.985203529,3.271570594,1.302745708,0.692452568,3.742506635,0.692717094,1.302845132,2.827515604,0.425705032,0.425194444
322,1.645566713,12.5,82.5,0.051006332,1.302475554,2.014135121,2.013825549,1.302455619,1.645891049,0.985125261,1.645084665,2.408267867,2.407715258,0.985278268,0.984510408,2.407715395,2.01387183,0.692452568,0.692828457,2.014037216,1.302745708,1.301949609,2.826827918,2.827267329,1.645913831,1.645463156,3.271636649,0.425705032,0.692717094,0.692153286,2.827515604,0.425194444,3.271570594,0.985203529
323,1.302455619,17.5,82.5,-0.000240669,1.645566713,0.985278268,0.985125261,1.645084665,0.692452568,1.302475554,1.302745708,2.013825549,2.014135121,2.01387183,0.692153286,0.692828457,1.645463156,0.425705032,1.645891049,2.408267867,0.984922636,0.984510408,0.42565341,2.407715395,2.826827918,0.184425928,1.301949609,1.302333321,0.426145806,2.407715258,2.408451892,0.425194444,2.01394075,0.184225159
324,0.985278268,22.5,82.5,1.809382042,1.302745708,0.692452568,0.692153286,1.302455619,0.985125261,0.984922636,1.645084665,0.42565341,1.645566713,0.426145806,1.645463156,0.425705032,1.302333321,2.01387183,0.692992197,0.184425928,1.302475554,0.184488369,2.013825549,0.692828457,-0.031443538,0.984510408,2.407715395,0.985266638,0.184225159,2.01394075,0.184268636,2.014135121,0.425194444,1.645891049
325,0.692153286,27.5,82.5,-0.825327957,0.426145806,0.42565341,0.985278268,0.984922636,0.692992197,1.302745708,0.692452568,0.184488369,1.302333321,1.302455619,0.184268636,0.184425928,-0.031338177,1.645463156,1.645084665,0.425705032,0.985125261,-0.031443538,0.425177709,0.985266638,0.692828457,-0.222737797,0.69202713,2.01387183,-0.032140779,1.645566713,-0.03131935,1.645430784,1.302475554,0.184225159
326,0.426145806,32.5,82.5,1.145470452,0.184268636,0.184488369,0.692992197,0.692153286,-0.031338177,0.425177709,0.984922636,0.42565341,0.985278268,-0.032140779,-0.031443538,0.985266638,0.184296917,1.302333321,0.184425928,-0.2228485,0.69202713,1.302745708,0.692452568,-0.222737797,1.645463156,0.425477967,-0.38799116,0.425705032,-0.221997482,-0.222401659,1.302303218,1.302455619,-0.387572856,-0.387652238
327,0.184268636,37.5,82.5,0.031573188,-0.031338177,-0.032140779,0.425177709,0.426145806,0.692992197,-0.2228485,0.184488369,0.184296917,-0.222737797,0.69202713,-0.222401659,0.692153286,0.425477967,-0.38799116,-0.387572856,-0.03126762,0.984922636,0.42565341,0.985266638,-0.031443538,0.184425928,1.302333321,-0.52719385,0.184426439,-0.387652238,0.985070475,-0.387210581,0.985278268,-0.221997482,1.302303218
328,-0.032140779,42.5,82.5,-0.835205805,0.184296917,0.184268636,-0.222401659,-0.2228485,-0.387572856,-0.03126762,0.425177709,-0.031338177,-0.387210581,0.425477967,-0.38799116,0.426145806,0.69202713,-0.222737797,-0.52719385,-0.222029996,0.184488369,-0.52736727,0.692992197,0.184426439,0.985266638,-0.031443538,-0.64201551,-0.031256497,-0.527541044,-0.52754849,0.693027405,0.692153286,0.985070475,-0.387652238
329,-0.222401659,47.5,82.5,-0.068763649,-0.03126762,-0.387572856,-0.387210581,-0.032140779,-0.222029996,-0.52736727,0.184296917,-0.2228485,-0.52719385,0.184268636,0.184426439,-0.527541044,-0.031338177,-0.642042681,-0.387931784,-0.38799116,-0.64201551,-0.031256497,0.425177709,0.425477967,-0.730421627,-0.222737797,0.69202713,-0.222321802,-0.641661949,0.426005418,0.426145806,-0.642047504,-0.526991323,-0.730365011
330,-0.387210581,52.5,82.5,0.746771687,-0.527541044,-0.222401659,-0.222029996,-0.52736727,-0.03126762,-0.387572856,-0.387931784,-0.642042681,-0.642047504,-0.64201551,-0.032140779,-0.031256497,-0.731077775,-0.730421627,0.184426439,0.184296917,-0.222321802,-0.2228485,-0.52719385,-0.526991323,0.425477967,-0.38799116,-0.387075261,-0.794544136,-0.730365011,0.184412568,0.184268636,-0.730563551,-0.794474913,-0.642082037
331,-0.527541044,57.5,82.5,-0.425518734,-0.642047504,-0.642042681,-0.387931784,-0.387210581,-0.526991323,-0.52736727,-0.222029996,-0.731077775,-0.222401659,-0.730421627,-0.222321802,-0.730563551,-0.794544136,-0.387572856,-0.387075261,-0.03126762,-0.794474913,-0.031256497,-0.642082037,-0.64201551,-0.52719385,-0.831888425,-0.527838124,0.184426439,-0.03191504,-0.793750627,-0.032140779,-0.794151893,-0.832014293,-0.730863531
332,-0.642047504,62.5,82.5,-0.772082235,-0.526991323,-0.731077775,-0.527541044,-0.730563551,-0.642042681,-0.387931784,-0.794474913,-0.642082037,-0.387210581,-0.793750627,-0.387075261,-0.794544136,-0.730863531,-0.831888425,-0.52736727,-0.730421627,-0.832014293,-0.222029996,-0.527838124,-0.222321802,-0.64201551,-0.845065298,-0.641188574,-0.031256497,-0.832333031,-0.832216049,-0.222401659,-0.222123794,-0.03191504,-0.794151893
333,-0.730563551,67.5,82.5,0.152764107,-0.794474913,-0.642047504,-0.642082037,-0.793750627,-0.526991323,-0.731077775,-0.730863531,-0.832014293,-0.831888425,-0.527541044,-0.832333031,-0.527838124,-0.642042681,-0.793703767,-0.845208127,-0.641188574,-0.845065298,-0.387931784,-0.387075261,-0.794544136,-0.730421627,-0.73096465,-0.832529236,-0.222321802,-0.845502297,-0.387210581,-0.387821306,-0.844789974,-0.832216049,-0.832492042
334,-0.793750627,72.5,82.5,0.988596845,-0.832333031,-0.730563551,-0.730863531,-0.832014293,-0.793703767,-0.794474913,-0.642082037,-0.845208127,-0.845502297,-0.641188574,-0.845065298,-0.642047504,-0.526991323,-0.831888425,-0.731077775,-0.832529236,-0.73096465,-0.832654948,-0.527838124,-0.83244114,-0.387075261,-0.794313886,-0.794259283,-0.794544136,-0.527541044,-0.832492042,-0.527471333,-0.832786376,-0.844789974,-0.387931784
335,-0.832333031,77.5,82.5,-0.073458335,-0.845208127,-0.793750627,-0.845502297,-0.793703767,-0.832654948,-0.832014293,-0.83244114,-0.730863531,-0.832786376,-0.730563551,-0.73096465,-0.832529236,-0.844628009,-0.794313886,-0.794259283,-0.845065298,-0.794092474,-0.641188574,-0.794474913,-0.642082037,-0.730254855,-0.527838124,-0.831888425,-0.832750856,-0.794528407,-0.793684081,-0.641240746,-0.642047504,-0.731121068,-0.832441667
336,-0.845502297,82.5,82.5,-1.387026554,-0.832654948,-0.83244114,-0.832333031,-0.832786376,-0.844628009,-0.793703767,-0.845208127,-0.794092474,-0.794313886,-0.793750627,-0.794259283,-0.794528407,-0.730863531,-0.731121068,-0.832441667,-0.832014293,-0.730254855,-0.832529236,-0.73096465,-0.832750856,-0.844934742,-0.845065298,-0.64164352,-0.641188574,-0.730896576,-0.730410527,-0.730423476,-0.730563551,-0.641253076,-0.794053846
337,-0.832786376,87.5,82.5,-1.306675904,-0.794528407,-0.845502297,-0.844628009,-0.794092474,-0.83244114,-0.832654948,-0.832441667,-0.731121068,-0.730254855,-0.832333031,-0.832750856,-0.730896576,-0.794683432,-0.641253076,-0.844934742,-0.845208127,-0.794259283,-0.794313886,-0.64164352,-0.793703767,-0.527838742,-0.831799106,-0.832529236,-0.73096465,-0.793750627,-0.642174074,-0.794053846,-0.730423476,-0.730410527,-0.832424236
338,-0.794528407,92.5,82.5,-0.768395325,-0.730896576,-0.832441667,-0.832786376,-0.731121068,-0.794092474,-0.794683432,-0.844628009,-0.641253076,-0.845502297,-0.844934742,-0.64164352,-0.730254855,-0.527838742,-0.83244114,-0.832750856,-0.832654948,-0.831799106,-0.794313886,-0.794259283,-0.832333031,-0.52683203,-0.832424236,-0.794053846,-0.845208127,-0.793703767,-0.844594825,-0.642174074,-0.38708129,-0.832529236,-0.730410527
339,-0.730896576,97.5,82.5,-0.527108125,-0.794683432,-0.641253076,-0.794528407,-0.832441667,-0.731121068,-0.527838742,-0.832786376,-0.831799106,-0.794092474,-0.844934742,-0.64164352,-0.844628009,-0.832750856,-0.730254855,-0.845502297,-0.844594825,-0.38708129,-0.52683203,-0.832654948,-0.83244114,-0.832424236,-0.642174074,-0.794313886,-0.794259283,-0.794053846,-0.222556815,-0.832333031,-0.845208127,-0.793703767,-0.387988302
340,2.827267329,2.5,87.5,-0.021427065,2.408267867,3.271636649,2.407715258,2.014135121,2.826827918,2.013825549,3.742506635,2.014037216,1.645891049,1.645566713,2.407715395,3.271570594,1.302475554,2.827515604,1.645913831,1.645084665,1.301949609,2.01387183,1.302455619,0.984510408,0.985125261,2.408451892,1.302845132,1.302745708,0.985203529,0.985278268,1.645463156,0.692828457,0.692452568,0.692717094
341,2.408267867,7.5,87.5,0.670498071,2.827267329,2.014135121,2.013825549,2.826827918,1.645566713,2.407715395,3.271636649,2.407715258,1.645891049,1.645084665,3.271570594,3.742506635,2.01387183,1.302455619,1.302475554,2.827515604,2.014037216,2.408451892,0.985125261,1.301949609,1.302745708,1.645913831,0.985278268,1.645463156,0.984510408,2.01394075,0.692828457,0.692452568,0.985203529,0.984922636
342,2.013825549,12.5,87.5,-0.434617039,1.645084665,1.645566713,2.408267867,2.407715395,2.01387183,2.014135121,1.302455619,2.826827918,1.302475554,2.827515604,2.827267329,1.302745708,1.645891049,0.985125261,3.271636649,2.407715258,1.645463156,2.408451892,3.271570594,0.985278268,2.01394075,2.014037216,3.742506635,0.692452568,0.984922636,0.984510408,0.692828457,1.301949609,0.692153286,1.302333321
343,1.645084665,17.5,87.5,-1.113879783,1.302745708,2.01387183,2.013825549,1.302455619,1.645463156,0.985278268,1.645566713,2.407715395,0.985125261,0.984922636,2.408267867,2.408451892,2.826827918,0.692452568,0.692153286,1.302475554,1.302333321,2.01394075,2.827515604,2.014135121,1.645891049,3.271570594,0.42565341,1.645430784,2.827267329,0.692828457,0.692992197,0.425705032,3.271636649,0.984510408
344,1.302745708,22.5,87.5,0.607105995,0.985278268,1.645084665,1.645463156,0.984922636,1.302333321,2.01387183,0.692153286,1.302455619,2.01394075,0.692452568,2.013825549,0.692992197,0.985125261,0.985266638,2.408451892,0.42565341,1.645566713,2.407715395,1.645430784,0.426145806,1.302475554,0.184488369,2.827515604,1.302303218,0.425705032,2.408267867,0.425177709,2.826827918,0.692828457,0.184425928
345,0.984922636,27.5,87.5,0.275456969,1.302745708,0.692153286,0.692992197,1.302333321,0.426145806,1.645463156,0.985266638,0.985278268,0.42565341,1.645084665,0.425177709,1.645430784,2.01394075,0.184268636,1.302455619,2.01387183,1.302303218,0.184488369,0.692452568,0.69202713,-0.031338177,0.985125261,0.985070475,2.408451892,2.013825549,0.184296917,0.184425928,-0.031443538,-0.032140779,0.425477967
346,0.692992197,32.5,87.5,1.157347069,0.985266638,0.426145806,0.984922636,0.425177709,0.692153286,0.69202713,0.184268636,1.302333321,0.184296917,1.302745708,0.184488369,1.302303218,-0.031338177,1.645430784,-0.032140779,0.985278268,1.645463156,0.42565341,0.985070475,0.425477967,0.693027405,-0.2228485,2.01394075,0.692452568,-0.03126762,1.645084665,-0.031443538,0.184426439,1.302455619,-0.222737797
347,0.425177709,37.5,87.5,-1.682480859,0.692992197,0.69202713,0.184268636,0.184296917,-0.032140779,0.985266638,0.426145806,0.425477967,-0.031338177,0.984922636,0.985070475,-0.03126762,0.184426439,1.302333321,0.184488369,0.693027405,0.692153286,-0.2228485,-0.222401659,1.302303218,1.645430784,0.42565341,0.426005418,-0.387572856,-0.222029996,-0.222737797,1.302745708,0.985278268,-0.38799116,-0.031443538
348,0.184296917,42.5,87.5,0.087319089,-0.032140779,0.425177709,-0.03126762,0.425477967,0.184426439,-0.222401659,0.69202713,0.184268636,0.692992197,-0.2228485,0.693027405,-0.222029996,-0.031338177,0.985266638,0.985070475,-0.387210581,-0.387572856,0.426005418,0.426145806,-0.031256497,0.184488369,-0.52736727,0.184412568,1.302303218,-0.387931784,-0.38799116,0.984922636,-0.222737797,-0.52719385,0.692153286
349,-0.03126762,47.5,87.5,1.353361894,0.184296917,-0.222029996,-0.222401659,0.184426439,-0.032140779,-0.031256497,-0.387210581,0.425477967,0.426005418,-0.387572856,-0.387931784,0.425177709,-0.52736727,-0.527541044,0.184412568,-0.2228485,0.693027405,0.184268636,-0.222321802,0.69202713,-0.031338177,-0.03191504,-0.642042681,0.985070475,-0.526991323,0.692992197,-0.52719385,-0.38799116,0.985266638,0.426145806
350,-0.222029996,52.5,87.5,0.724173801,-0.03126762,-0.387931784,-0.031256497,-0.387210581,-0.527541044,0.184426439,-0.222321802,-0.222401659,-0.52736727,0.184412568,-0.526991323,0.184296917,-0.642047504,-0.03191504,-0.642042681,-0.032140779,0.425477967,-0.387075261,-0.387572856,0.426005418,-0.731077775,-0.222123794,-0.2228485,0.693027405,0.425177709,-0.642082037,-0.64201551,-0.730563551,0.69202713,-0.527838124
351,-0.387931784,57.5,87.5,-0.832552826,-0.527541044,-0.222029996,-0.526991323,-0.222321802,-0.642047504,-0.387075261,-0.031256497,-0.387210581,-0.03191504,-0.03126762,-0.642082037,-0.642042681,0.184426439,-0.222401659,-0.731077775,-0.730563551,-0.52736727,-0.222123794,-0.527838124,0.184412568,-0.387821306,0.426005418,-0.387572856,-0.794474913,-0.730863531,0.184296917,-0.730421627,-0.793750627,0.425477967,-0.641188574
352,-0.526991323,62.5,87.5,0.732528487,-0.642082037,-0.387075261,-0.387931784,-0.642047504,-0.527541044,-0.527838124,-0.222321802,-0.730563551,-0.731077775,-0.222123794,-0.730863531,-0.222029996,-0.642042681,-0.641188574,-0.793750627,-0.031256497,-0.794474913,-0.387821306,-0.03191504,-0.387210581,-0.52736727,0.184412568,-0.832014293,-0.527471333,-0.03126762,-0.794544136,-0.793703767,-0.73096465,-0.831888425,-0.730421627
353,-0.642082037,67.5,87.5,-0.87192687,-0.730563551,-0.730863531,-0.527838124,-0.526991323,-0.793750627,-0.642047504,-0.641188574,-0.387075261,-0.794474913,-0.793703767,-0.387821306,-0.387931784,-0.73096465,-0.527471333,-0.731077775,-0.527541044,-0.222123794,-0.832333031,-0.832014293,-0.222321802,-0.845208127,-0.03191504,-0.642042681,-0.641240746,-0.222029996,-0.831888425,-0.83244114,-0.794544136,-0.031256497,-0.845065298
354,-0.730863531,72.5,87.5,-0.453397511,-0.641188574,-0.793750627,-0.642082037,-0.793703767,-0.730563551,-0.73096465,-0.527838124,-0.832333031,-0.526991323,-0.83244114,-0.527471333,-0.832014293,-0.794474913,-0.387821306,-0.641240746,-0.845208127,-0.387075261,-0.845502297,-0.642047504,-0.794313886,-0.731077775,-0.222123794,-0.730423476,-0.832654948,-0.844628009,-0.845065298,-0.387931784,-0.527541044,-0.831888425,-0.832786376
355,-0.793703767,77.5,87.5,1.187534279,-0.83244114,-0.730863531,-0.832333031,-0.73096465,-0.794313886,-0.845502297,-0.641188574,-0.793750627,-0.641240746,-0.845208127,-0.642082037,-0.844628009,-0.832014293,-0.832654948,-0.730563551,-0.730423476,-0.832786376,-0.527471333,-0.832750856,-0.527838124,-0.387821306,-0.794474913,-0.794092474,-0.794053846,-0.832441667,-0.832529236,-0.526991323,-0.794528407,-0.794259283,-0.844934742
356,-0.83244114,82.5,87.5,-0.290145312,-0.844628009,-0.793703767,-0.794313886,-0.845502297,-0.73096465,-0.832333031,-0.832750856,-0.832786376,-0.730863531,-0.730423476,-0.832441667,-0.832654948,-0.794528407,-0.845208127,-0.641188574,-0.641240746,-0.844934742,-0.794092474,-0.793750627,-0.794053846,-0.731121068,-0.832424236,-0.832014293,-0.527471333,-0.794683432,-0.794259283,-0.642082037,-0.730563551,-0.832529236,-0.730896576
357,-0.844628009,87.5,87.5,0.828546145,-0.832786376,-0.832441667,-0.83244114,-0.832750856,-0.794313886,-0.794528407,-0.845502297,-0.844934742,-0.794092474,-0.794683432,-0.793703767,-0.794053846,-0.73096465,-0.831799106,-0.832654948,-0.832424236,-0.832333031,-0.730423476,-0.731121068,-0.730896576,-0.641253076,-0.641240746,-0.844594825,-0.845208127,-0.730254855,-0.730863531,-0.793750627,-0.64164352,-0.794259283,-0.641188574
358,-0.832441667,92.5,87.5,-0.291227709,-0.794528407,-0.844934742,-0.844628009,-0.794683432,-0.832786376,-0.730896576,-0.832750856,-0.831799106,-0.83244114,-0.731121068,-0.832424236,-0.641253076,-0.844594825,-0.794313886,-0.794092474,-0.794053846,-0.845502297,-0.730423476,-0.832654948,-0.793703767,-0.64164352,-0.73096465,-0.832333031,-0.527838742,-0.730254855,-0.641240746,-0.845208127,-0.794259283,-0.730863531,-0.52683203
359,-0.794683432,97.5,87.5,-1.576362405,-0.832441667,-0.730896576,-0.831799106,-0.794528407,-0.844934742,-0.641253076,-0.844628009,-0.844594825,-0.832786376,-0.832424236,-0.731121068,-0.832750856,-0.794053846,-0.794092474,-0.527838742,-0.83244114,-0.845502297,-0.64164352,-0.794313886,-0.730423476,-0.832654948,-0.730254855,-0.38708129,-0.793703767,-0.52683203,-0.73096465,-0.832333031,-0.794259283,-0.641240746,-0.845208127
360,3.271636649,2.5,92.5,-0.848815697,3.742506635,2.827267329,2.826827918,3.271570594,2.408267867,2.407715258,2.407715395,2.013825549,2.014135121,2.827515604,1.645566713,2.01387183,2.014037216,1.645891049,2.408451892,1.645084665,1.302475554,1.302455619,1.645463156,1.645913831,1.301949609,1.302745708,2.01394075,0.985125261,0.985278268,0.984510408,1.302333321,1.302845132,0.692452568,0.692828457
361,2.826827918,7.5,92.5,-1.088519862,2.407715395,3.271570594,3.271636649,2.408267867,2.013825549,3.742506635,2.827515604,2.827267329,2.014135121,2.01387183,1.645566713,2.407715258,2.408451892,1.645084665,1.302455619,1.645891049,1.645463156,1.302745708,1.302475554,2.01394075,2.014037216,0.985278268,0.985125261,1.302333321,1.301949609,1.645430784,1.645913831,0.984510408,0.984922636,0.692452568
362,2.407715395,12.5,92.5,-0.484290571,2.013825549,2.826827918,2.827515604,2.01387183,3.271570594,1.645084665,2.408451892,2.408267867,1.645463156,3.271636649,1.645566713,2.01394075,2.014135121,3.742506635,2.827267329,1.302455619,1.302745708,2.407715258,0.985278268,1.302333321,1.302475554,0.985125261,1.645891049,1.645430784,0.984922636,0.692153286,0.692452568,2.014037216,0.985266638,0.984510408
363,2.01387183,17.5,92.5,-0.336311209,2.408451892,1.645084665,2.407715395,1.645463156,2.013825549,2.01394075,1.302745708,2.827515604,2.826827918,1.302333321,1.302455619,1.645566713,0.984922636,2.408267867,3.271570594,0.985278268,1.645430784,0.692153286,2.014135121,0.985125261,0.985266638,3.271636649,0.692992197,3.742506635,2.827267329,1.302303218,1.302475554,0.692452568,1.645891049,0.42565341
364,1.645463156,22.5,92.5,-0.153357891,1.302333321,1.302745708,2.01394075,2.01387183,1.645430784,0.984922636,1.645084665,2.408451892,2.407715395,0.985266638,0.985278268,0.692992197,0.692153286,1.302303218,2.827515604,1.302455619,2.013825549,0.426145806,1.645566713,0.69202713,2.826827918,0.692452568,0.42565341,0.985070475,3.271570594,2.408267867,0.425177709,0.985125261,1.302475554,2.014135121
365,1.302333321,27.5,92.5,-0.243247229,1.645430784,1.645463156,0.985266638,0.984922636,2.01394075,1.302745708,1.302303218,0.692992197,2.01387183,0.692153286,0.69202713,2.408451892,0.426145806,0.985278268,0.985070475,0.425177709,1.645084665,1.302455619,0.184268636,0.42565341,0.425477967,2.407715395,0.184488369,0.184296917,0.692452568,2.827515604,2.013825549,0.693027405,-0.031338177,-0.032140779
366,0.985266638,32.5,92.5,1.892202042,1.302303218,0.692992197,1.302333321,0.69202713,0.984922636,0.425177709,1.645430784,0.985070475,0.425477967,0.426145806,1.645463156,2.01394075,1.302745708,0.184296917,0.692153286,0.184268636,0.693027405,-0.032140779,0.985278268,2.01387183,0.184488369,0.184426439,-0.031338177,-0.03126762,0.42565341,1.645084665,2.408451892,0.426005418,0.692452568,-0.2228485
367,0.69202713,37.5,92.5,-1.385998337,0.985070475,0.985266638,0.425177709,0.425477967,0.692992197,0.184296917,1.302303218,0.693027405,0.184426439,1.302333321,0.184268636,-0.032140779,0.426005418,0.426145806,0.984922636,-0.03126762,1.645430784,0.692153286,-0.222401659,-0.031338177,1.645463156,-0.031256497,0.184488369,-0.2228485,0.184412568,-0.222029996,1.302745708,2.01394075,0.985278268,-0.387572856
